state,date,cases,deaths,population,ccases,cdeaths
Louisiana,2021-07-24,0,0,4648794,67374,739
Louisiana,2021-07-25,0,0,4648794,67374,739
Louisiana,2021-07-26,7592,14,4648794,74966,753
Louisiana,2021-07-27,6818,20,4648794,81784,773
Louisiana,2021-07-28,4699,14,4648794,86483,787
Louisiana,2021-07-29,4414,20,4648794,90897,807
Louisiana,2021-07-30,5313,31,4648794,96210,838
Louisiana,2021-07-31,0,0,4648794,96210,838
Louisiana,2021-08-01,0,0,4648794,96210,838
Louisiana,2021-08-02,11108,27,4648794,107318,865
Louisiana,2021-08-03,4753,59,4648794,112071,924
Louisiana,2021-08-04,4779,44,4648794,116850,968
Louisiana,2021-08-05,5468,33,4648794,122318,1001
Louisiana,2021-08-06,6116,48,4648794,128434,1049
Louisiana,2021-08-07,0,0,4648794,128434,1049
Louisiana,2021-08-08,0,0,4648794,128434,1049
Louisiana,2021-08-09,16543,50,4648794,144977,1099
Louisiana,2021-08-10,6088,93,4648794,151065,1192
Louisiana,2021-08-11,5407,55,4648794,156472,1247
Louisiana,2021-08-12,5287,54,4648794,161759,1301
Louisiana,2021-08-13,7548,57,4648794,169307,1358
Louisiana,2021-08-14,0,0,4648794,169307,1358
Louisiana,2021-08-15,0,0,4648794,169307,1358
Louisiana,2021-08-16,13370,65,4648794,182677,1423
Louisiana,2021-08-17,3691,122,4648794,186368,1545
Louisiana,2021-08-18,6606,87,4648794,192974,1632
Louisiana,2021-08-19,5550,58,4648794,198524,1690
Louisiana,2021-08-20,5922,67,4648794,204446,1757
Louisiana,2021-08-21,0,0,4648794,204446,1757
Louisiana,2021-08-22,0,0,4648794,204446,1757
Louisiana,2021-08-23,10889,59,4648794,215335,1816
Louisiana,2021-08-24,3814,139,4648794,219149,1955
Louisiana,2021-08-25,6619,110,4648794,225768,2065
Louisiana,2021-08-26,5131,72,4648794,230899,2137
Louisiana,2021-08-27,3428,61,4648794,234327,2198
Louisiana,2021-08-28,0,0,4648794,234327,2198
Louisiana,2021-08-29,0,0,4648794,234327,2198
Louisiana,2021-08-30,0,0,4648794,234327,2198
Louisiana,2021-08-31,0,0,4648794,234327,2198
Louisiana,2021-09-01,12380,223,4648794,246707,2421
Louisiana,2021-09-02,2099,74,4648794,248806,2495
Louisiana,2021-09-03,2625,51,4648794,251431,2546
Louisiana,2021-09-04,0,0,4648794,251431,2546
Maine,2021-04-02,401,0,1344212,401,0
Maine,2021-04-03,281,1,1344212,682,1
Maine,2021-04-04,295,0,1344212,977,1
Maine,2021-04-05,221,1,1344212,1198,2
Maine,2021-04-06,291,0,1344212,1489,2
Maine,2021-04-07,400,1,1344212,1889,3
Maine,2021-04-08,319,1,1344212,2208,4
Maine,2021-04-09,438,2,1344212,2646,6
Maine,2021-04-10,311,0,1344212,2957,6
Maine,2021-04-11,215,0,1344212,3172,6
Maine,2021-04-12,296,1,1344212,3468,7
Maine,2021-04-13,571,2,1344212,4039,9
Maine,2021-04-14,547,4,1344212,4586,13
Maine,2021-04-15,580,1,1344212,5166,14
Maine,2021-04-16,571,5,1344212,5737,19
Maine,2021-04-17,414,1,1344212,6151,20
Maine,2021-04-18,346,1,1344212,6497,21
Maine,2021-04-19,260,2,1344212,6757,23
Maine,2021-04-20,420,0,1344212,7177,23
Maine,2021-04-21,500,1,1344212,7677,24
Maine,2021-04-22,403,1,1344212,8080,25
Maine,2021-04-23,371,2,1344212,8451,27
Maine,2021-04-24,373,1,1344212,8824,28
Maine,2021-04-25,164,0,1344212,8988,28
Maine,2021-04-26,229,0,1344212,9217,28
Maine,2021-04-27,425,5,1344212,9642,33
Maine,2021-04-28,261,1,1344212,9903,34
Maine,2021-04-29,254,4,1344212,10157,38
Maine,2021-04-30,268,2,1344212,10425,40
Maine,2021-05-01,403,5,1344212,10828,45
Maine,2021-05-02,231,0,1344212,11059,45
Maine,2021-05-03,245,1,1344212,11304,46
Maine,2021-05-04,418,0,1344212,11722,46
Maine,2021-05-05,348,1,1344212,12070,47
Maine,2021-05-06,318,2,1344212,12388,49
Maine,2021-05-07,288,1,1344212,12676,50
Maine,2021-05-08,287,1,1344212,12963,51
Maine,2021-05-09,243,0,1344212,13206,51
Maine,2021-05-10,225,0,1344212,13431,51
Maine,2021-05-11,238,2,1344212,13669,53
Maine,2021-05-12,291,1,1344212,13960,54
Maine,2021-05-13,296,0,1344212,14256,54
Maine,2021-05-14,304,1,1344212,14560,55
Maine,2021-05-15,176,2,1344212,14736,57
Maine,2021-05-16,192,1,1344212,14928,58
Maine,2021-05-17,199,1,1344212,15127,59
Maine,2021-05-18,199,2,1344212,15326,61
Maine,2021-05-19,202,2,1344212,15528,63
Maine,2021-05-20,219,9,1344212,15747,72
Maine,2021-05-21,170,2,1344212,15917,74
Maine,2021-05-22,158,1,1344212,16075,75
Maine,2021-05-23,116,1,1344212,16191,76
Maine,2021-05-24,99,2,1344212,16290,78
Maine,2021-05-25,61,2,1344212,16351,80
Maine,2021-05-26,162,1,1344212,16513,81
Maine,2021-05-27,122,0,1344212,16635,81
Maine,2021-05-28,128,0,1344212,16763,81
Maine,2021-05-29,107,0,1344212,16870,81
Maine,2021-05-30,87,0,1344212,16957,81
Maine,2021-05-31,42,0,1344212,16999,81
Maine,2021-06-01,32,0,1344212,17031,81
Maine,2021-06-02,62,2,1344212,17093,83
Maine,2021-06-03,105,10,1344212,17198,93
Maine,2021-06-04,72,1,1344212,17270,94
Maine,2021-06-05,97,1,1344212,17367,95
Maine,2021-06-06,78,0,1344212,17445,95
Maine,2021-06-07,29,0,1344212,17474,95
Maine,2021-06-08,71,1,1344212,17545,96
Maine,2021-06-09,53,3,1344212,17598,99
Maine,2021-06-10,63,0,1344212,17661,99
Maine,2021-06-11,39,1,1344212,17700,100
Maine,2021-06-12,53,1,1344212,17753,101
Maine,2021-06-13,49,0,1344212,17802,101
Maine,2021-06-14,16,0,1344212,17818,101
Maine,2021-06-15,29,3,1344212,17847,104
Maine,2021-06-16,51,5,1344212,17898,109
Maine,2021-06-17,34,1,1344212,17932,110
Maine,2021-06-18,36,0,1344212,17968,110
Maine,2021-06-19,38,0,1344212,18006,110
Maine,2021-06-20,32,0,1344212,18038,110
Maine,2021-06-21,20,0,1344212,18058,110
Maine,2021-06-22,20,0,1344212,18078,110
Maine,2021-06-23,13,2,1344212,18091,112
Maine,2021-06-24,10,0,1344212,18101,112
Maine,2021-06-25,36,2,1344212,18137,114
Maine,2021-06-26,39,0,1344212,18176,114
Maine,2021-06-27,13,0,1344212,18189,114
Maine,2021-06-28,13,0,1344212,18202,114
Maine,2021-06-29,32,0,1344212,18234,114
Maine,2021-06-30,12,0,1344212,18246,114
Maine,2021-07-01,21,1,1344212,18267,115
Maine,2021-07-02,15,1,1344212,18282,116
Maine,2021-07-03,29,0,1344212,18311,116
Maine,2021-07-04,22,0,1344212,18333,116
Maine,2021-07-05,0,0,1344212,18333,116
Maine,2021-07-06,0,0,1344212,18333,116
Maine,2021-07-07,38,1,1344212,18371,117
Maine,2021-07-08,33,0,1344212,18404,117
Maine,2021-07-09,10,1,1344212,18414,118
Maine,2021-07-10,18,0,1344212,18432,118
Maine,2021-07-11,0,0,1344212,18432,118
Maine,2021-07-12,0,0,1344212,18432,118
Maine,2021-07-13,65,0,1344212,18497,118
Maine,2021-07-14,40,5,1344212,18537,123
Maine,2021-07-15,49,10,1344212,18586,133
Maine,2021-07-16,44,1,1344212,18630,134
Maine,2021-07-17,58,4,1344212,18688,138
Maine,2021-07-18,0,0,1344212,18688,138
Maine,2021-07-19,0,0,1344212,18688,138
Maine,2021-07-20,151,0,1344212,18839,138
Maine,2021-07-21,48,5,1344212,18887,143
Maine,2021-07-22,106,4,1344212,18993,147
Maine,2021-07-23,54,0,1344212,19047,147
Maine,2021-07-24,70,6,1344212,19117,153
Maine,2021-07-25,0,0,1344212,19117,153
Maine,2021-07-26,0,0,1344212,19117,153
Maine,2021-07-27,172,1,1344212,19289,154
Maine,2021-07-28,64,1,1344212,19353,155
Maine,2021-07-29,120,0,1344212,19473,155
Maine,2021-07-30,111,0,1344212,19584,155
Maine,2021-07-31,91,1,1344212,19675,156
Maine,2021-08-01,0,0,1344212,19675,156
Maine,2021-08-02,0,0,1344212,19675,156
Maine,2021-08-03,255,0,1344212,19930,156
Maine,2021-08-04,129,0,1344212,20059,156
Maine,2021-08-05,149,0,1344212,20208,156
Maine,2021-08-06,145,0,1344212,20353,156
Maine,2021-08-07,165,1,1344212,20518,157
Maine,2021-08-08,0,0,1344212,20518,157
Maine,2021-08-09,-1,0,1344212,20517,157
Maine,2021-08-10,361,0,1344212,20878,157
Maine,2021-08-11,217,0,1344212,21095,157
Maine,2021-08-12,236,2,1344212,21331,159
Maine,2021-08-13,214,1,1344212,21545,160
Maine,2021-08-14,189,0,1344212,21734,160
Maine,2021-08-15,0,0,1344212,21734,160
Maine,2021-08-16,0,0,1344212,21734,160
Maine,2021-08-17,375,3,1344212,22109,163
Maine,2021-08-18,191,2,1344212,22300,165
Maine,2021-08-19,182,12,1344212,22482,177
Maine,2021-08-20,185,1,1344212,22667,178
Maine,2021-08-21,205,2,1344212,22872,180
Maine,2021-08-22,0,0,1344212,22872,180
Maine,2021-08-23,0,0,1344212,22872,180
Maine,2021-08-24,362,0,1344212,23234,180
Maine,2021-08-25,291,2,1344212,23525,182
Maine,2021-08-26,390,0,1344212,23915,182
Maine,2021-08-27,263,2,1344212,24178,184
Maine,2021-08-28,415,2,1344212,24593,186
Maine,2021-08-29,0,0,1344212,24593,186
Maine,2021-08-30,0,0,1344212,24593,186
Maine,2021-08-31,475,2,1344212,25068,188
Maine,2021-09-01,434,2,1344212,25502,190
Maine,2021-09-02,623,3,1344212,26125,193
Maine,2021-09-03,665,3,1344212,26790,196
Maine,2021-09-04,491,0,1344212,27281,196
Maryland,2021-04-02,1457,16,6045680,1457,16
Maryland,2021-04-03,1275,23,6045680,2732,39
Maryland,2021-04-04,1669,8,6045680,4401,47
Maryland,2021-04-05,859,13,6045680,5260,60
Maryland,2021-04-06,867,15,6045680,6127,75
Maryland,2021-04-07,1471,11,6045680,7598,86
Maryland,2021-04-08,1297,21,6045680,8895,107
Maryland,2021-04-09,1840,14,6045680,10735,121
Maryland,2021-04-10,1584,20,6045680,12319,141
Maryland,2021-04-11,1483,11,6045680,13802,152
Maryland,2021-04-12,985,15,6045680,14787,167
Maryland,2021-04-13,1084,14,6045680,15871,181
Maryland,2021-04-14,1552,9,6045680,17423,190
Maryland,2021-04-15,1444,19,6045680,18867,209
Maryland,2021-04-16,1564,16,6045680,20431,225
Maryland,2021-04-17,1500,17,6045680,21931,242
Maryland,2021-04-18,1169,17,6045680,23100,259
Maryland,2021-04-19,631,12,6045680,23731,271
Maryland,2021-04-20,925,18,6045680,24656,289
Maryland,2021-04-21,1205,13,6045680,25861,302
Maryland,2021-04-22,1203,20,6045680,27064,322
Maryland,2021-04-23,1163,8,6045680,28227,330
Maryland,2021-04-24,1196,15,6045680,29423,345
Maryland,2021-04-25,906,13,6045680,30329,358
Maryland,2021-04-26,557,9,6045680,30886,367
Maryland,2021-04-27,677,18,6045680,31563,385
Maryland,2021-04-28,1002,21,6045680,32565,406
Maryland,2021-04-29,966,9,6045680,33531,415
Maryland,2021-04-30,942,26,6045680,34473,441
Maryland,2021-05-01,939,20,6045680,35412,461
Maryland,2021-05-02,649,12,6045680,36061,473
Maryland,2021-05-03,520,12,6045680,36581,485
Maryland,2021-05-04,501,15,6045680,37082,500
Maryland,2021-05-05,679,10,6045680,37761,510
Maryland,2021-05-06,578,9,6045680,38339,519
Maryland,2021-05-07,768,11,6045680,39107,530
Maryland,2021-05-08,656,10,6045680,39763,540
Maryland,2021-05-09,434,8,6045680,40197,548
Maryland,2021-05-10,276,10,6045680,40473,558
Maryland,2021-05-11,399,9,6045680,40872,567
Maryland,2021-05-12,471,9,6045680,41343,576
Maryland,2021-05-13,474,17,6045680,41817,593
Maryland,2021-05-14,512,12,6045680,42329,605
Maryland,2021-05-15,378,17,6045680,42707,622
Maryland,2021-05-16,369,4,6045680,43076,626
Maryland,2021-05-17,212,3,6045680,43288,629
Maryland,2021-05-18,212,13,6045680,43500,642
Maryland,2021-05-19,337,12,6045680,43837,654
Maryland,2021-05-20,319,2,6045680,44156,656
Maryland,2021-05-21,443,14,6045680,44599,670
Maryland,2021-05-22,521,17,6045680,45120,687
Maryland,2021-05-23,244,17,6045680,45364,704
Maryland,2021-05-24,228,15,6045680,45592,719
Maryland,2021-05-25,160,7,6045680,45752,726
Maryland,2021-05-26,198,8,6045680,45950,734
Maryland,2021-05-27,217,544,6045680,46167,1278
Maryland,2021-05-28,248,11,6045680,46415,1289
Maryland,2021-05-29,185,7,6045680,46600,1296
Maryland,2021-05-30,249,8,6045680,46849,1304
Maryland,2021-05-31,117,7,6045680,46966,1311
Maryland,2021-06-01,101,2,6045680,47067,1313
Maryland,2021-06-02,65,6,6045680,47132,1319
Maryland,2021-06-03,134,4,6045680,47266,1323
Maryland,2021-06-04,145,4,6045680,47411,1327
Maryland,2021-06-05,132,9,6045680,47543,1336
Maryland,2021-06-06,104,6,6045680,47647,1342
Maryland,2021-06-07,84,4,6045680,47731,1346
Maryland,2021-06-08,78,4,6045680,47809,1350
Maryland,2021-06-09,126,5,6045680,47935,1355
Maryland,2021-06-10,121,9,6045680,48056,1364
Maryland,2021-06-11,113,10,6045680,48169,1374
Maryland,2021-06-12,86,6,6045680,48255,1380
Maryland,2021-06-13,82,3,6045680,48337,1383
Maryland,2021-06-14,60,2,6045680,48397,1385
Maryland,2021-06-15,67,1,6045680,48464,1386
Maryland,2021-06-16,78,6,6045680,48542,1392
Maryland,2021-06-17,79,3,6045680,48621,1395
Maryland,2021-06-18,86,4,6045680,48707,1399
Maryland,2021-06-19,62,5,6045680,48769,1404
Maryland,2021-06-20,42,0,6045680,48811,1404
Maryland,2021-06-21,40,0,6045680,48851,1404
Maryland,2021-06-22,49,8,6045680,48900,1412
Maryland,2021-06-23,59,7,6045680,48959,1419
Maryland,2021-06-24,66,7,6045680,49025,1426
Maryland,2021-06-25,64,1,6045680,49089,1427
Maryland,2021-06-26,61,4,6045680,49150,1431
Maryland,2021-06-27,66,3,6045680,49216,1434
Maryland,2021-06-28,37,2,6045680,49253,1436
Maryland,2021-06-29,36,1,6045680,49289,1437
Maryland,2021-06-30,62,1,6045680,49351,1438
Maryland,2021-07-01,75,3,6045680,49426,1441
Maryland,2021-07-02,85,2,6045680,49511,1443
Maryland,2021-07-03,96,3,6045680,49607,1446
Maryland,2021-07-04,61,0,6045680,49668,1446
Maryland,2021-07-05,38,2,6045680,49706,1448
Maryland,2021-07-06,47,3,6045680,49753,1451
Maryland,2021-07-07,55,1,6045680,49808,1452
Maryland,2021-07-08,99,3,6045680,49907,1455
Maryland,2021-07-09,145,3,6045680,50052,1458
Maryland,2021-07-10,127,1,6045680,50179,1459
Maryland,2021-07-11,79,0,6045680,50258,1459
Maryland,2021-07-12,79,-1,6045680,50337,1458
Maryland,2021-07-13,118,4,6045680,50455,1462
Maryland,2021-07-14,104,4,6045680,50559,1466
Maryland,2021-07-15,178,4,6045680,50737,1470
Maryland,2021-07-16,183,5,6045680,50920,1475
Maryland,2021-07-17,183,2,6045680,51103,1477
Maryland,2021-07-18,166,1,6045680,51269,1478
Maryland,2021-07-19,139,1,6045680,51408,1479
Maryland,2021-07-20,155,6,6045680,51563,1485
Maryland,2021-07-21,244,4,6045680,51807,1489
Maryland,2021-07-22,303,6,6045680,52110,1495
Maryland,2021-07-23,288,3,6045680,52398,1498
Maryland,2021-07-24,317,5,6045680,52715,1503
Maryland,2021-07-25,306,1,6045680,53021,1504
Maryland,2021-07-26,256,1,6045680,53277,1505
Maryland,2021-07-27,309,2,6045680,53586,1507
Maryland,2021-07-28,416,3,6045680,54002,1510
Maryland,2021-07-29,505,5,6045680,54507,1515
Maryland,2021-07-30,526,0,6045680,55033,1515
Maryland,2021-07-31,587,7,6045680,55620,1522
Maryland,2021-08-01,547,3,6045680,56167,1525
Maryland,2021-08-02,447,1,6045680,56614,1526
Maryland,2021-08-03,368,6,6045680,56982,1532
Maryland,2021-08-04,695,5,6045680,57677,1537
Maryland,2021-08-05,729,2,6045680,58406,1539
Maryland,2021-08-06,890,4,6045680,59296,1543
Maryland,2021-08-07,892,3,6045680,60188,1546
Maryland,2021-08-08,853,8,6045680,61041,1554
Maryland,2021-08-09,586,4,6045680,61627,1558
Maryland,2021-08-10,629,8,6045680,62256,1566
Maryland,2021-08-11,886,1,6045680,63142,1567
Maryland,2021-08-12,1047,3,6045680,64189,1570
Maryland,2021-08-13,950,5,6045680,65139,1575
Maryland,2021-08-14,1016,9,6045680,66155,1584
Maryland,2021-08-15,869,4,6045680,67024,1588
Maryland,2021-08-16,766,5,6045680,67790,1593
Maryland,2021-08-17,851,3,6045680,68641,1596
Maryland,2021-08-18,1012,8,6045680,69653,1604
Maryland,2021-08-19,1060,9,6045680,70713,1613
Maryland,2021-08-20,1206,6,6045680,71919,1619
Maryland,2021-08-21,1131,16,6045680,73050,1635
Maryland,2021-08-22,990,5,6045680,74040,1640
Maryland,2021-08-23,925,5,6045680,74965,1645
Maryland,2021-08-24,847,8,6045680,75812,1653
Maryland,2021-08-25,1190,11,6045680,77002,1664
Maryland,2021-08-26,1244,-4,6045680,78246,1660
Maryland,2021-08-27,1373,8,6045680,79619,1668
Maryland,2021-08-28,1368,12,6045680,80987,1680
Maryland,2021-08-29,1067,12,6045680,82054,1692
Maryland,2021-08-30,942,9,6045680,82996,1701
Maryland,2021-08-31,1078,10,6045680,84074,1711
Maryland,2021-09-01,1374,10,6045680,85448,1721
Maryland,2021-09-02,1272,16,6045680,86720,1737
Maryland,2021-09-03,1387,11,6045680,88107,1748
Maryland,2021-09-04,1194,10,6045680,89301,1758
Massachusetts,2021-04-02,2440,32,6892503,2440,32
Massachusetts,2021-04-03,2453,32,6892503,4893,64
Massachusetts,2021-04-04,0,0,6892503,4893,64
Massachusetts,2021-04-05,2988,44,6892503,7881,108
Massachusetts,2021-04-06,1803,12,6892503,9684,120
Massachusetts,2021-04-07,2550,21,6892503,12234,141
Massachusetts,2021-04-08,2393,8,6892503,14627,149
Massachusetts,2021-04-09,2312,10,6892503,16939,159
Massachusetts,2021-04-10,2300,3,6892503,19239,162
Massachusetts,2021-04-11,1991,8,6892503,21230,170
Massachusetts,2021-04-12,1532,19,6892503,22762,189
Massachusetts,2021-04-13,1598,7,6892503,24360,196
Massachusetts,2021-04-14,2244,14,6892503,26604,210
Massachusetts,2021-04-15,2123,5,6892503,28727,215
Massachusetts,2021-04-16,2216,13,6892503,30943,228
Massachusetts,2021-04-17,1968,10,6892503,32911,238
Massachusetts,2021-04-18,1407,7,6892503,34318,245
Massachusetts,2021-04-19,1317,19,6892503,35635,264
Massachusetts,2021-04-20,1188,3,6892503,36823,267
Massachusetts,2021-04-21,1596,14,6892503,38419,281
Massachusetts,2021-04-22,1628,17,6892503,40047,298
Massachusetts,2021-04-23,1621,13,6892503,41668,311
Massachusetts,2021-04-24,1563,16,6892503,43231,327
Massachusetts,2021-04-25,1214,6,6892503,44445,333
Massachusetts,2021-04-26,881,12,6892503,45326,345
Massachusetts,2021-04-27,965,4,6892503,46291,349
Massachusetts,2021-04-28,1613,12,6892503,47904,361
Massachusetts,2021-04-29,1395,16,6892503,49299,377
Massachusetts,2021-04-30,1335,16,6892503,50634,393
Massachusetts,2021-05-01,1306,7,6892503,51940,400
Massachusetts,2021-05-02,893,4,6892503,52833,404
Massachusetts,2021-05-03,563,18,6892503,53396,422
Massachusetts,2021-05-04,854,5,6892503,54250,427
Massachusetts,2021-05-05,1019,14,6892503,55269,441
Massachusetts,2021-05-06,1161,5,6892503,56430,446
Massachusetts,2021-05-07,976,5,6892503,57406,451
Massachusetts,2021-05-08,795,8,6892503,58201,459
Massachusetts,2021-05-09,858,6,6892503,59059,465
Massachusetts,2021-05-10,474,16,6892503,59533,481
Massachusetts,2021-05-11,555,0,6892503,60088,481
Massachusetts,2021-05-12,760,14,6892503,60848,495
Massachusetts,2021-05-13,721,10,6892503,61569,505
Massachusetts,2021-05-14,429,20,6892503,61998,525
Massachusetts,2021-05-15,1153,5,6892503,63151,530
Massachusetts,2021-05-16,549,6,6892503,63700,536
Massachusetts,2021-05-17,299,19,6892503,63999,555
Massachusetts,2021-05-18,438,7,6892503,64437,562
Massachusetts,2021-05-19,516,15,6892503,64953,577
Massachusetts,2021-05-20,605,8,6892503,65558,585
Massachusetts,2021-05-21,448,11,6892503,66006,596
Massachusetts,2021-05-22,451,5,6892503,66457,601
Massachusetts,2021-05-23,346,5,6892503,66803,606
Massachusetts,2021-05-24,228,2,6892503,67031,608
Massachusetts,2021-05-25,228,10,6892503,67259,618
Massachusetts,2021-05-26,429,6,6892503,67688,624
Massachusetts,2021-05-27,245,9,6892503,67933,633
Massachusetts,2021-05-28,287,4,6892503,68220,637
Massachusetts,2021-05-29,224,14,6892503,68444,651
Massachusetts,2021-05-30,162,4,6892503,68606,655
Massachusetts,2021-05-31,0,0,6892503,68606,655
Massachusetts,2021-06-01,186,11,6892503,68792,666
Massachusetts,2021-06-02,134,3,6892503,68926,669
Massachusetts,2021-06-03,258,7,6892503,69184,676
Massachusetts,2021-06-04,200,10,6892503,69384,686
Massachusetts,2021-06-05,217,4,6892503,69601,690
Massachusetts,2021-06-06,143,4,6892503,69744,694
Massachusetts,2021-06-07,112,4,6892503,69856,698
Massachusetts,2021-06-08,121,2,6892503,69977,700
Massachusetts,2021-06-09,143,0,6892503,70120,700
Massachusetts,2021-06-10,120,12,6892503,70240,712
Massachusetts,2021-06-11,131,8,6892503,70371,720
Massachusetts,2021-06-12,126,2,6892503,70497,722
Massachusetts,2021-06-13,39,0,6892503,70536,722
Massachusetts,2021-06-14,58,8,6892503,70594,730
Massachusetts,2021-06-15,79,2,6892503,70673,732
Massachusetts,2021-06-16,68,4,6892503,70741,736
Massachusetts,2021-06-17,107,4,6892503,70848,740
Massachusetts,2021-06-18,76,3,6892503,70924,743
Massachusetts,2021-06-19,91,3,6892503,71015,746
Massachusetts,2021-06-20,41,5,6892503,71056,751
Massachusetts,2021-06-21,48,6,6892503,71104,757
Massachusetts,2021-06-22,33,1,6892503,71137,758
Massachusetts,2021-06-23,68,5,6892503,71205,763
Massachusetts,2021-06-24,78,4,6892503,71283,767
Massachusetts,2021-06-25,60,1,6892503,71343,768
Massachusetts,2021-06-26,56,2,6892503,71399,770
Massachusetts,2021-06-27,31,1,6892503,71430,771
Massachusetts,2021-06-28,41,2,6892503,71471,773
Massachusetts,2021-06-29,63,1,6892503,71534,774
Massachusetts,2021-06-30,93,1,6892503,71627,775
Massachusetts,2021-07-01,83,3,6892503,71710,778
Massachusetts,2021-07-02,89,2,6892503,71799,780
Massachusetts,2021-07-03,0,0,6892503,71799,780
Massachusetts,2021-07-04,0,0,6892503,71799,780
Massachusetts,2021-07-05,0,0,6892503,71799,780
Massachusetts,2021-07-06,290,8,6892503,72089,788
Massachusetts,2021-07-07,91,3,6892503,72180,791
Massachusetts,2021-07-08,110,3,6892503,72290,794
Massachusetts,2021-07-09,201,0,6892503,72491,794
Massachusetts,2021-07-10,0,0,6892503,72491,794
Massachusetts,2021-07-11,0,0,6892503,72491,794
Massachusetts,2021-07-12,332,1,6892503,72823,795
Massachusetts,2021-07-13,284,0,6892503,73107,795
Massachusetts,2021-07-14,230,1,6892503,73337,796
Massachusetts,2021-07-15,267,4,6892503,73604,800
Massachusetts,2021-07-16,329,3,6892503,73933,803
Massachusetts,2021-07-17,0,0,6892503,73933,803
Massachusetts,2021-07-18,0,0,6892503,73933,803
Massachusetts,2021-07-19,765,4,6892503,74698,807
Massachusetts,2021-07-20,452,9,6892503,75150,816
Massachusetts,2021-07-21,525,1,6892503,75675,817
Massachusetts,2021-07-22,542,7,6892503,76217,824
Massachusetts,2021-07-23,624,5,6892503,76841,829
Massachusetts,2021-07-24,0,0,6892503,76841,829
Massachusetts,2021-07-25,0,0,6892503,76841,829
Massachusetts,2021-07-26,1272,7,6892503,78113,836
Massachusetts,2021-07-27,832,12,6892503,78945,848
Massachusetts,2021-07-28,660,6,6892503,79605,854
Massachusetts,2021-07-29,905,8,6892503,80510,862
Massachusetts,2021-07-30,931,3,6892503,81441,865
Massachusetts,2021-07-31,0,0,6892503,81441,865
Massachusetts,2021-08-01,0,0,6892503,81441,865
Massachusetts,2021-08-02,2105,2,6892503,83546,867
Massachusetts,2021-08-03,1101,2,6892503,84647,869
Massachusetts,2021-08-04,1032,0,6892503,85679,869
Massachusetts,2021-08-05,1171,7,6892503,86850,876
Massachusetts,2021-08-06,1206,2,6892503,88056,878
Massachusetts,2021-08-07,0,0,6892503,88056,878
Massachusetts,2021-08-08,0,0,6892503,88056,878
Massachusetts,2021-08-09,2652,3,6892503,90708,881
Massachusetts,2021-08-10,1334,14,6892503,92042,895
Massachusetts,2021-08-11,1440,9,6892503,93482,904
Massachusetts,2021-08-12,1367,10,6892503,94849,914
Massachusetts,2021-08-13,1298,11,6892503,96147,925
Massachusetts,2021-08-14,0,0,6892503,96147,925
Massachusetts,2021-08-15,0,0,6892503,96147,925
Massachusetts,2021-08-16,3093,5,6892503,99240,930
Massachusetts,2021-08-17,1468,7,6892503,100708,937
Massachusetts,2021-08-18,1579,10,6892503,102287,947
Massachusetts,2021-08-19,1576,4,6892503,103863,951
